User ID,Session ID,Event Time,Event,Device,Region,Channel,Product Category,Revenue,Bonus Flag
USR-09024,SES-09024,49:20.9,Add to Cart,Desktop,East,Email,Fashion,0,Yes
USR-09025,SES-09025,28:28.7,Browse,Tablet,North,Social Media,Home,0,Yes
USR-09025,SES-09025,33:28.7,Add to Cart,Tablet,North,Social Media,Home,0,Yes
USR-09026,SES-09026,34:18.7,Browse,Tablet,North,Google Ads,Beauty,0,Yes
USR-09026,SES-09026,39:18.7,Add to Cart,Tablet,North,Google Ads,Beauty,0,Yes
USR-09026,SES-09026,41:18.7,Checkout,Tablet,North,Google Ads,Beauty,0,Yes
USR-09027,SES-09027,53:56.3,Browse,Mobile,South,Google Ads,Fashion,0,Yes
USR-09027,SES-09027,58:56.3,Add to Cart,Mobile,South,Google Ads,Fashion,0,Yes
USR-09027,SES-09027,03:56.3,Checkout,Mobile,South,Google Ads,Fashion,0,Yes
USR-09028,SES-09028,19:26.5,Browse,Tablet,South,Google Ads,Home,0,Yes
USR-09028,SES-09028,22:26.5,Add to Cart,Tablet,South,Google Ads,Home,0,Yes
USR-09029,SES-09029,01:50.5,Browse,Desktop,South,Email,Sports,0,Yes
USR-09029,SES-09029,05:50.5,Add to Cart,Desktop,South,Email,Sports,0,Yes
USR-09029,SES-09029,08:50.5,Checkout,Desktop,South,Email,Sports,0,Yes
USR-09030,SES-09030,36:04.2,Browse,Tablet,South,Social Media,Sports,0,Yes
USR-09030,SES-09030,41:04.2,Add to Cart,Tablet,South,Social Media,Sports,0,Yes
USR-09030,SES-09030,45:04.2,Checkout,Tablet,South,Social Media,Sports,0,Yes
USR-09030,SES-09030,49:04.2,Purchase,Tablet,South,Social Media,Sports,439.35,No
USR-09031,SES-09031,24:44.9,Browse,Mobile,North,Organic,Home,0,Yes
USR-09031,SES-09031,26:44.9,Add to Cart,Mobile,North,Organic,Home,0,Yes
USR-09031,SES-09031,29:44.9,Checkout,Mobile,North,Organic,Home,0,Yes
USR-09032,SES-09032,56:54.5,Browse,Desktop,East,Social Media,Fashion,0,Yes
USR-09032,SES-09032,58:54.5,Add to Cart,Desktop,East,Social Media,Fashion,0,Yes
USR-09033,SES-09033,41:55.1,Browse,Tablet,North,Google Ads,Beauty,0,Yes
USR-09033,SES-09033,46:55.1,Add to Cart,Tablet,North,Google Ads,Beauty,0,Yes
USR-09034,SES-09034,50:37.0,Browse,Tablet,South,Social Media,Electronics,0,Yes
USR-09034,SES-09034,55:37.0,Add to Cart,Tablet,South,Social Media,Electronics,0,Yes
USR-09035,SES-09035,27:35.5,Browse,Mobile,West,Google Ads,Home,0,Yes
USR-09035,SES-09035,32:35.5,Add to Cart,Mobile,West,Google Ads,Home,0,Yes
USR-09035,SES-09035,36:35.5,Checkout,Mobile,West,Google Ads,Home,0,Yes
USR-09036,SES-09036,56:42.7,Browse,Tablet,East,Organic,Fashion,0,Yes
USR-09036,SES-09036,59:42.7,Add to Cart,Tablet,East,Organic,Fashion,0,Yes
USR-09037,SES-09037,20:23.3,Browse,Desktop,East,Email,Fashion,0,Yes
USR-09038,SES-09038,02:18.5,Browse,Desktop,West,Organic,Home,0,Yes
USR-09038,SES-09038,06:18.5,Add to Cart,Desktop,West,Organic,Home,0,Yes
USR-09038,SES-09038,10:18.5,Checkout,Desktop,West,Organic,Home,0,Yes
USR-09038,SES-09038,14:18.5,Purchase,Desktop,West,Organic,Home,406.77,No
USR-09039,SES-09039,36:26.8,Browse,Desktop,South,Google Ads,Fashion,0,Yes
USR-09039,SES-09039,40:26.8,Add to Cart,Desktop,South,Google Ads,Fashion,0,Yes
USR-09039,SES-09039,45:26.8,Checkout,Desktop,South,Google Ads,Fashion,0,Yes
USR-09039,SES-09039,49:26.8,Purchase,Desktop,South,Google Ads,Fashion,411.87,No
USR-09040,SES-09040,02:59.0,Browse,Mobile,West,Google Ads,Beauty,0,Yes
USR-09041,SES-09041,01:07.6,Browse,Desktop,East,Email,Electronics,0,Yes
USR-09041,SES-09041,06:07.6,Add to Cart,Desktop,East,Email,Electronics,0,Yes
USR-09042,SES-09042,26:26.4,Browse,Mobile,South,Google Ads,Home,0,Yes
USR-09042,SES-09042,30:26.4,Add to Cart,Mobile,South,Google Ads,Home,0,Yes
USR-09042,SES-09042,35:26.4,Checkout,Mobile,South,Google Ads,Home,0,Yes
USR-09042,SES-09042,39:26.4,Purchase,Mobile,South,Google Ads,Home,151.4,No
USR-09043,SES-09043,16:31.3,Browse,Mobile,East,Email,Home,0,Yes
USR-09044,SES-09044,27:38.2,Browse,Mobile,West,Organic,Electronics,0,Yes
USR-09045,SES-09045,26:55.7,Browse,Tablet,South,Google Ads,Electronics,0,Yes
USR-09045,SES-09045,30:55.7,Add to Cart,Tablet,South,Google Ads,Electronics,0,Yes
USR-09045,SES-09045,35:55.7,Checkout,Tablet,South,Google Ads,Electronics,0,Yes
USR-09045,SES-09045,38:55.7,Purchase,Tablet,South,Google Ads,Electronics,124.99,No
USR-09046,SES-09046,26:10.8,Browse,Tablet,East,Organic,Beauty,0,Yes
USR-09046,SES-09046,31:10.8,Add to Cart,Tablet,East,Organic,Beauty,0,Yes
USR-09047,SES-09047,44:29.0,Browse,Desktop,South,Organic,Fashion,0,Yes
USR-09047,SES-09047,47:29.0,Add to Cart,Desktop,South,Organic,Fashion,0,Yes
USR-09047,SES-09047,50:29.0,Checkout,Desktop,South,Organic,Fashion,0,Yes
USR-09048,SES-09048,29:53.7,Browse,Mobile,West,Organic,Home,0,Yes
USR-09048,SES-09048,33:53.7,Add to Cart,Mobile,West,Organic,Home,0,Yes
USR-09048,SES-09048,37:53.7,Checkout,Mobile,West,Organic,Home,0,Yes
USR-09049,SES-09049,30:07.9,Browse,Desktop,South,Organic,Sports,0,Yes
USR-09049,SES-09049,32:07.9,Add to Cart,Desktop,South,Organic,Sports,0,Yes
USR-09050,SES-09050,19:40.8,Browse,Mobile,East,Email,Home,0,Yes
USR-09051,SES-09051,01:14.2,Browse,Desktop,North,Social Media,Beauty,0,Yes
USR-09051,SES-09051,04:14.2,Add to Cart,Desktop,North,Social Media,Beauty,0,Yes
USR-09051,SES-09051,06:14.2,Checkout,Desktop,North,Social Media,Beauty,0,Yes
USR-09052,SES-09052,35:27.1,Browse,Tablet,West,Social Media,Home,0,Yes
USR-09052,SES-09052,37:27.1,Add to Cart,Tablet,West,Social Media,Home,0,Yes
USR-09053,SES-09053,16:28.7,Browse,Tablet,East,Organic,Electronics,0,Yes
USR-09053,SES-09053,19:28.7,Add to Cart,Tablet,East,Organic,Electronics,0,Yes
USR-09054,SES-09054,29:37.5,Browse,Desktop,West,Email,Beauty,0,Yes
USR-09055,SES-09055,52:25.5,Browse,Mobile,South,Organic,Home,0,Yes
USR-09055,SES-09055,57:25.5,Add to Cart,Mobile,South,Organic,Home,0,Yes
USR-09055,SES-09055,01:25.5,Checkout,Mobile,South,Organic,Home,0,Yes
USR-09055,SES-09055,04:25.5,Purchase,Mobile,South,Organic,Home,403.86,No
USR-09056,SES-09056,25:40.9,Browse,Tablet,North,Google Ads,Beauty,0,Yes
USR-09056,SES-09056,27:40.9,Add to Cart,Tablet,North,Google Ads,Beauty,0,Yes
USR-09056,SES-09056,29:40.9,Checkout,Tablet,North,Google Ads,Beauty,0,Yes
USR-09057,SES-09057,37:18.7,Browse,Desktop,East,Google Ads,Fashion,0,Yes
USR-09057,SES-09057,40:18.7,Add to Cart,Desktop,East,Google Ads,Fashion,0,Yes
USR-09058,SES-09058,25:10.4,Browse,Desktop,West,Email,Fashion,0,Yes
USR-09059,SES-09059,43:01.1,Browse,Tablet,East,Organic,Home,0,Yes
USR-09059,SES-09059,48:01.1,Add to Cart,Tablet,East,Organic,Home,0,Yes
USR-09060,SES-09060,29:06.9,Browse,Desktop,East,Google Ads,Sports,0,Yes
USR-09060,SES-09060,33:06.9,Add to Cart,Desktop,East,Google Ads,Sports,0,Yes
USR-09060,SES-09060,38:06.9,Checkout,Desktop,East,Google Ads,Sports,0,Yes
USR-09061,SES-09061,38:35.6,Browse,Tablet,North,Google Ads,Home,0,Yes
USR-09062,SES-09062,49:05.6,Browse,Tablet,North,Google Ads,Fashion,0,Yes
USR-09063,SES-09063,05:10.2,Browse,Tablet,South,Email,Beauty,0,Yes
USR-09064,SES-09064,16:15.6,Browse,Desktop,South,Organic,Beauty,0,Yes
USR-09064,SES-09064,20:15.6,Add to Cart,Desktop,South,Organic,Beauty,0,Yes
USR-09064,SES-09064,25:15.6,Checkout,Desktop,South,Organic,Beauty,0,Yes
USR-09065,SES-09065,53:40.2,Browse,Desktop,South,Email,Sports,0,Yes
USR-09066,SES-09066,30:41.9,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-09066,SES-09066,35:41.9,Add to Cart,Desktop,North,Organic,Beauty,0,Yes
USR-09067,SES-09067,13:55.9,Browse,Mobile,West,Google Ads,Beauty,0,Yes
USR-09067,SES-09067,16:55.9,Add to Cart,Mobile,West,Google Ads,Beauty,0,Yes
USR-09067,SES-09067,18:55.9,Checkout,Mobile,West,Google Ads,Beauty,0,Yes
USR-09068,SES-09068,18:13.4,Browse,Tablet,East,Social Media,Electronics,0,Yes
USR-09068,SES-09068,22:13.4,Add to Cart,Tablet,East,Social Media,Electronics,0,Yes
USR-09069,SES-09069,05:10.9,Browse,Tablet,North,Email,Sports,0,Yes
USR-09070,SES-09070,39:21.2,Browse,Tablet,North,Organic,Beauty,0,Yes
USR-09071,SES-09071,07:04.0,Browse,Tablet,East,Email,Fashion,0,Yes
USR-09072,SES-09072,17:36.3,Browse,Desktop,East,Google Ads,Beauty,0,Yes
USR-09072,SES-09072,19:36.3,Add to Cart,Desktop,East,Google Ads,Beauty,0,Yes
USR-09073,SES-09073,07:04.4,Browse,Mobile,West,Social Media,Fashion,0,Yes
USR-09073,SES-09073,09:04.4,Add to Cart,Mobile,West,Social Media,Fashion,0,Yes
USR-09074,SES-09074,57:22.5,Browse,Tablet,West,Social Media,Sports,0,Yes
USR-09074,SES-09074,01:22.5,Add to Cart,Tablet,West,Social Media,Sports,0,Yes
USR-09074,SES-09074,06:22.5,Checkout,Tablet,West,Social Media,Sports,0,Yes
USR-09075,SES-09075,57:44.2,Browse,Desktop,West,Social Media,Sports,0,Yes
USR-09075,SES-09075,01:44.2,Add to Cart,Desktop,West,Social Media,Sports,0,Yes
USR-09076,SES-09076,48:46.6,Browse,Mobile,West,Email,Home,0,Yes
USR-09077,SES-09077,14:18.9,Browse,Desktop,South,Google Ads,Beauty,0,Yes
USR-09077,SES-09077,17:18.9,Add to Cart,Desktop,South,Google Ads,Beauty,0,Yes
USR-09078,SES-09078,08:14.4,Browse,Tablet,South,Google Ads,Sports,0,Yes
USR-09078,SES-09078,11:14.4,Add to Cart,Tablet,South,Google Ads,Sports,0,Yes
USR-09078,SES-09078,14:14.4,Checkout,Tablet,South,Google Ads,Sports,0,Yes
USR-09079,SES-09079,06:53.3,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-09080,SES-09080,25:55.7,Browse,Desktop,North,Google Ads,Home,0,Yes
USR-09080,SES-09080,27:55.7,Add to Cart,Desktop,North,Google Ads,Home,0,Yes
USR-09081,SES-09081,58:00.1,Browse,Mobile,North,Email,Home,0,Yes
USR-09081,SES-09081,03:00.1,Add to Cart,Mobile,North,Email,Home,0,Yes
USR-09081,SES-09081,06:00.1,Checkout,Mobile,North,Email,Home,0,Yes
USR-09082,SES-09082,33:31.8,Browse,Tablet,West,Social Media,Home,0,Yes
USR-09082,SES-09082,37:31.8,Add to Cart,Tablet,West,Social Media,Home,0,Yes
USR-09083,SES-09083,17:01.1,Browse,Tablet,South,Email,Home,0,Yes
USR-09083,SES-09083,19:01.1,Add to Cart,Tablet,South,Email,Home,0,Yes
USR-09084,SES-09084,43:58.1,Browse,Tablet,West,Social Media,Sports,0,Yes
USR-09085,SES-09085,01:54.4,Browse,Tablet,North,Email,Sports,0,Yes
USR-09086,SES-09086,10:47.2,Browse,Mobile,East,Email,Sports,0,Yes
USR-09087,SES-09087,44:59.3,Browse,Tablet,East,Organic,Sports,0,Yes
USR-09087,SES-09087,47:59.3,Add to Cart,Tablet,East,Organic,Sports,0,Yes
USR-09087,SES-09087,52:59.3,Checkout,Tablet,East,Organic,Sports,0,Yes
USR-09088,SES-09088,27:24.4,Browse,Tablet,South,Google Ads,Home,0,Yes
USR-09088,SES-09088,31:24.4,Add to Cart,Tablet,South,Google Ads,Home,0,Yes
USR-09088,SES-09088,33:24.4,Checkout,Tablet,South,Google Ads,Home,0,Yes
USR-09088,SES-09088,35:24.4,Purchase,Tablet,South,Google Ads,Home,282.8,No
USR-09089,SES-09089,43:12.3,Browse,Desktop,North,Social Media,Sports,0,Yes
USR-09090,SES-09090,11:13.1,Browse,Mobile,North,Social Media,Sports,0,Yes
USR-09090,SES-09090,16:13.1,Add to Cart,Mobile,North,Social Media,Sports,0,Yes
USR-09091,SES-09091,47:56.7,Browse,Desktop,West,Organic,Fashion,0,Yes
USR-09092,SES-09092,59:14.9,Browse,Desktop,South,Social Media,Fashion,0,Yes
USR-09092,SES-09092,02:14.9,Add to Cart,Desktop,South,Social Media,Fashion,0,Yes
USR-09092,SES-09092,05:14.9,Checkout,Desktop,South,Social Media,Fashion,0,Yes
USR-09093,SES-09093,44:16.1,Browse,Mobile,South,Organic,Fashion,0,Yes
USR-09093,SES-09093,48:16.1,Add to Cart,Mobile,South,Organic,Fashion,0,Yes
USR-09093,SES-09093,50:16.1,Checkout,Mobile,South,Organic,Fashion,0,Yes
USR-09093,SES-09093,55:16.1,Purchase,Mobile,South,Organic,Fashion,233.44,No
USR-09094,SES-09094,31:29.5,Browse,Mobile,East,Social Media,Home,0,Yes
USR-09094,SES-09094,33:29.5,Add to Cart,Mobile,East,Social Media,Home,0,Yes
USR-09095,SES-09095,08:01.0,Browse,Tablet,North,Google Ads,Beauty,0,Yes
USR-09095,SES-09095,11:01.0,Add to Cart,Tablet,North,Google Ads,Beauty,0,Yes
USR-09095,SES-09095,16:01.0,Checkout,Tablet,North,Google Ads,Beauty,0,Yes
USR-09096,SES-09096,22:58.9,Browse,Tablet,South,Organic,Fashion,0,Yes
USR-09096,SES-09096,27:58.9,Add to Cart,Tablet,South,Organic,Fashion,0,Yes
USR-09097,SES-09097,27:53.9,Browse,Desktop,South,Google Ads,Home,0,Yes
USR-09097,SES-09097,30:53.9,Add to Cart,Desktop,South,Google Ads,Home,0,Yes
USR-09098,SES-09098,24:02.3,Browse,Desktop,North,Email,Sports,0,Yes
USR-09098,SES-09098,27:02.3,Add to Cart,Desktop,North,Email,Sports,0,Yes
USR-09098,SES-09098,30:02.3,Checkout,Desktop,North,Email,Sports,0,Yes
USR-09099,SES-09099,43:20.8,Browse,Tablet,North,Organic,Fashion,0,Yes
USR-09100,SES-09100,43:20.5,Browse,Mobile,South,Email,Beauty,0,Yes
USR-09100,SES-09100,46:20.5,Add to Cart,Mobile,South,Email,Beauty,0,Yes
USR-09100,SES-09100,48:20.5,Checkout,Mobile,South,Email,Beauty,0,Yes
USR-09101,SES-09101,25:19.8,Browse,Tablet,North,Google Ads,Sports,0,Yes
USR-09102,SES-09102,13:13.9,Browse,Mobile,West,Google Ads,Sports,0,Yes
USR-09102,SES-09102,16:13.9,Add to Cart,Mobile,West,Google Ads,Sports,0,Yes
USR-09103,SES-09103,48:27.4,Browse,Tablet,South,Google Ads,Electronics,0,Yes
USR-09103,SES-09103,52:27.4,Add to Cart,Tablet,South,Google Ads,Electronics,0,Yes
USR-09104,SES-09104,20:12.8,Browse,Desktop,South,Email,Home,0,Yes
USR-09105,SES-09105,08:36.5,Browse,Mobile,East,Email,Electronics,0,Yes
USR-09105,SES-09105,12:36.5,Add to Cart,Mobile,East,Email,Electronics,0,Yes
USR-09105,SES-09105,17:36.5,Checkout,Mobile,East,Email,Electronics,0,Yes
USR-09105,SES-09105,21:36.5,Purchase,Mobile,East,Email,Electronics,483.69,No
USR-09106,SES-09106,23:44.8,Browse,Mobile,North,Email,Fashion,0,Yes
USR-09107,SES-09107,16:36.1,Browse,Tablet,West,Google Ads,Electronics,0,Yes
USR-09107,SES-09107,21:36.1,Add to Cart,Tablet,West,Google Ads,Electronics,0,Yes
USR-09107,SES-09107,24:36.1,Checkout,Tablet,West,Google Ads,Electronics,0,Yes
USR-09107,SES-09107,29:36.1,Purchase,Tablet,West,Google Ads,Electronics,462.54,No
USR-09108,SES-09108,34:35.8,Browse,Mobile,North,Organic,Electronics,0,Yes
USR-09108,SES-09108,37:35.8,Add to Cart,Mobile,North,Organic,Electronics,0,Yes
USR-09108,SES-09108,41:35.8,Checkout,Mobile,North,Organic,Electronics,0,Yes
USR-09109,SES-09109,54:40.0,Browse,Tablet,East,Organic,Home,0,Yes
USR-09109,SES-09109,58:40.0,Add to Cart,Tablet,East,Organic,Home,0,Yes
USR-09110,SES-09110,40:32.0,Browse,Mobile,West,Social Media,Electronics,0,Yes
USR-09110,SES-09110,43:32.0,Add to Cart,Mobile,West,Social Media,Electronics,0,Yes
USR-09111,SES-09111,46:48.4,Browse,Mobile,South,Social Media,Beauty,0,Yes
USR-09111,SES-09111,50:48.4,Add to Cart,Mobile,South,Social Media,Beauty,0,Yes
USR-09112,SES-09112,24:31.0,Browse,Tablet,East,Social Media,Sports,0,Yes
USR-09112,SES-09112,28:31.0,Add to Cart,Tablet,East,Social Media,Sports,0,Yes
USR-09112,SES-09112,33:31.0,Checkout,Tablet,East,Social Media,Sports,0,Yes
USR-09112,SES-09112,38:31.0,Purchase,Tablet,East,Social Media,Sports,471.73,No
USR-09113,SES-09113,51:51.6,Browse,Mobile,East,Google Ads,Home,0,Yes
USR-09114,SES-09114,38:36.9,Browse,Mobile,South,Email,Home,0,Yes
USR-09114,SES-09114,42:36.9,Add to Cart,Mobile,South,Email,Home,0,Yes
USR-09115,SES-09115,34:10.3,Browse,Tablet,East,Organic,Sports,0,Yes
USR-09115,SES-09115,38:10.3,Add to Cart,Tablet,East,Organic,Sports,0,Yes
USR-09116,SES-09116,29:43.0,Browse,Mobile,North,Email,Home,0,Yes
USR-09116,SES-09116,31:43.0,Add to Cart,Mobile,North,Email,Home,0,Yes
USR-09116,SES-09116,34:43.0,Checkout,Mobile,North,Email,Home,0,Yes
USR-09116,SES-09116,39:43.0,Purchase,Mobile,North,Email,Home,140.76,No
USR-09117,SES-09117,23:23.4,Browse,Tablet,West,Organic,Sports,0,Yes
USR-09118,SES-09118,47:55.7,Browse,Mobile,North,Email,Sports,0,Yes
USR-09118,SES-09118,49:55.7,Add to Cart,Mobile,North,Email,Sports,0,Yes
USR-09119,SES-09119,51:48.2,Browse,Mobile,South,Google Ads,Electronics,0,Yes
USR-09119,SES-09119,56:48.2,Add to Cart,Mobile,South,Google Ads,Electronics,0,Yes
USR-09120,SES-09120,19:17.1,Browse,Tablet,North,Organic,Fashion,0,Yes
USR-09120,SES-09120,24:17.1,Add to Cart,Tablet,North,Organic,Fashion,0,Yes
USR-09120,SES-09120,26:17.1,Checkout,Tablet,North,Organic,Fashion,0,Yes
USR-09121,SES-09121,50:29.1,Browse,Mobile,East,Social Media,Sports,0,Yes
USR-09121,SES-09121,55:29.1,Add to Cart,Mobile,East,Social Media,Sports,0,Yes
USR-09121,SES-09121,57:29.1,Checkout,Mobile,East,Social Media,Sports,0,Yes
USR-09122,SES-09122,06:11.8,Browse,Tablet,South,Google Ads,Electronics,0,Yes
USR-09123,SES-09123,18:03.3,Browse,Mobile,East,Social Media,Electronics,0,Yes
USR-09123,SES-09123,23:03.3,Add to Cart,Mobile,East,Social Media,Electronics,0,Yes
USR-09123,SES-09123,28:03.3,Checkout,Mobile,East,Social Media,Electronics,0,Yes
USR-09123,SES-09123,33:03.3,Purchase,Mobile,East,Social Media,Electronics,59.39,No
USR-09124,SES-09124,19:21.9,Browse,Desktop,West,Social Media,Electronics,0,Yes
USR-09125,SES-09125,12:07.1,Browse,Tablet,North,Email,Beauty,0,Yes
USR-09125,SES-09125,15:07.1,Add to Cart,Tablet,North,Email,Beauty,0,Yes
USR-09126,SES-09126,16:42.7,Browse,Tablet,West,Email,Beauty,0,Yes
USR-09126,SES-09126,18:42.7,Add to Cart,Tablet,West,Email,Beauty,0,Yes
USR-09127,SES-09127,09:31.7,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-09128,SES-09128,02:29.8,Browse,Desktop,South,Google Ads,Home,0,Yes
USR-09128,SES-09128,04:29.8,Add to Cart,Desktop,South,Google Ads,Home,0,Yes
USR-09129,SES-09129,19:54.9,Browse,Mobile,North,Google Ads,Electronics,0,Yes
USR-09130,SES-09130,24:47.6,Browse,Tablet,East,Google Ads,Fashion,0,Yes
USR-09130,SES-09130,29:47.6,Add to Cart,Tablet,East,Google Ads,Fashion,0,Yes
USR-09130,SES-09130,31:47.6,Checkout,Tablet,East,Google Ads,Fashion,0,Yes
USR-09131,SES-09131,18:18.7,Browse,Mobile,East,Email,Home,0,Yes
USR-09132,SES-09132,58:14.7,Browse,Mobile,North,Organic,Fashion,0,Yes
USR-09132,SES-09132,02:14.7,Add to Cart,Mobile,North,Organic,Fashion,0,Yes
USR-09133,SES-09133,10:29.5,Browse,Mobile,North,Google Ads,Beauty,0,Yes
USR-09134,SES-09134,03:27.2,Browse,Desktop,South,Email,Beauty,0,Yes
USR-09135,SES-09135,43:20.1,Browse,Mobile,East,Organic,Beauty,0,Yes
USR-09135,SES-09135,48:20.1,Add to Cart,Mobile,East,Organic,Beauty,0,Yes
USR-09136,SES-09136,19:59.7,Browse,Tablet,North,Google Ads,Home,0,Yes
USR-09136,SES-09136,24:59.7,Add to Cart,Tablet,North,Google Ads,Home,0,Yes
USR-09137,SES-09137,50:58.5,Browse,Tablet,East,Social Media,Electronics,0,Yes
USR-09137,SES-09137,52:58.5,Add to Cart,Tablet,East,Social Media,Electronics,0,Yes
USR-09137,SES-09137,57:58.5,Checkout,Tablet,East,Social Media,Electronics,0,Yes
USR-09138,SES-09138,30:05.1,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-09138,SES-09138,34:05.1,Add to Cart,Desktop,North,Organic,Beauty,0,Yes
USR-09139,SES-09139,22:26.2,Browse,Mobile,South,Organic,Electronics,0,Yes
USR-09139,SES-09139,27:26.2,Add to Cart,Mobile,South,Organic,Electronics,0,Yes
USR-09140,SES-09140,28:48.2,Browse,Desktop,East,Social Media,Electronics,0,Yes
USR-09141,SES-09141,02:34.1,Browse,Desktop,North,Organic,Fashion,0,Yes
USR-09141,SES-09141,05:34.1,Add to Cart,Desktop,North,Organic,Fashion,0,Yes
USR-09142,SES-09142,43:46.4,Browse,Desktop,North,Google Ads,Electronics,0,Yes
USR-09142,SES-09142,45:46.4,Add to Cart,Desktop,North,Google Ads,Electronics,0,Yes
USR-09142,SES-09142,48:46.4,Checkout,Desktop,North,Google Ads,Electronics,0,Yes
USR-09143,SES-09143,02:58.8,Browse,Tablet,South,Google Ads,Home,0,Yes
USR-09143,SES-09143,05:58.8,Add to Cart,Tablet,South,Google Ads,Home,0,Yes
USR-09143,SES-09143,08:58.8,Checkout,Tablet,South,Google Ads,Home,0,Yes
USR-09144,SES-09144,53:23.1,Browse,Mobile,East,Organic,Fashion,0,Yes
USR-09145,SES-09145,14:15.5,Browse,Desktop,South,Organic,Fashion,0,Yes
USR-09145,SES-09145,18:15.5,Add to Cart,Desktop,South,Organic,Fashion,0,Yes
USR-09146,SES-09146,09:24.7,Browse,Desktop,North,Google Ads,Electronics,0,Yes
USR-09147,SES-09147,01:23.1,Browse,Desktop,South,Social Media,Sports,0,Yes
USR-09147,SES-09147,05:23.1,Add to Cart,Desktop,South,Social Media,Sports,0,Yes
USR-09147,SES-09147,09:23.1,Checkout,Desktop,South,Social Media,Sports,0,Yes
USR-09148,SES-09148,50:52.7,Browse,Mobile,North,Organic,Beauty,0,Yes
USR-09148,SES-09148,54:52.7,Add to Cart,Mobile,North,Organic,Beauty,0,Yes
USR-09148,SES-09148,59:52.7,Checkout,Mobile,North,Organic,Beauty,0,Yes
USR-09149,SES-09149,58:19.1,Browse,Tablet,West,Email,Beauty,0,Yes
USR-09149,SES-09149,00:19.1,Add to Cart,Tablet,West,Email,Beauty,0,Yes
USR-09149,SES-09149,02:19.1,Checkout,Tablet,West,Email,Beauty,0,Yes
USR-09150,SES-09150,09:13.6,Browse,Tablet,North,Email,Home,0,Yes
USR-09151,SES-09151,40:45.5,Browse,Desktop,West,Email,Electronics,0,Yes
USR-09151,SES-09151,42:45.5,Add to Cart,Desktop,West,Email,Electronics,0,Yes
USR-09151,SES-09151,46:45.5,Checkout,Desktop,West,Email,Electronics,0,Yes
USR-09152,SES-09152,42:05.4,Browse,Mobile,South,Email,Sports,0,Yes
USR-09153,SES-09153,18:43.9,Browse,Tablet,North,Email,Fashion,0,Yes
USR-09153,SES-09153,20:43.9,Add to Cart,Tablet,North,Email,Fashion,0,Yes
USR-09154,SES-09154,56:33.9,Browse,Tablet,North,Organic,Electronics,0,Yes
USR-09154,SES-09154,58:33.9,Add to Cart,Tablet,North,Organic,Electronics,0,Yes
USR-09154,SES-09154,01:33.9,Checkout,Tablet,North,Organic,Electronics,0,Yes
USR-09155,SES-09155,44:50.7,Browse,Tablet,South,Google Ads,Beauty,0,Yes
USR-09155,SES-09155,48:50.7,Add to Cart,Tablet,South,Google Ads,Beauty,0,Yes
USR-09155,SES-09155,53:50.7,Checkout,Tablet,South,Google Ads,Beauty,0,Yes
USR-09156,SES-09156,17:52.6,Browse,Mobile,West,Social Media,Beauty,0,Yes
USR-09156,SES-09156,21:52.6,Add to Cart,Mobile,West,Social Media,Beauty,0,Yes
USR-09157,SES-09157,07:04.4,Browse,Tablet,South,Social Media,Home,0,Yes
USR-09157,SES-09157,09:04.4,Add to Cart,Tablet,South,Social Media,Home,0,Yes
USR-09157,SES-09157,11:04.4,Checkout,Tablet,South,Social Media,Home,0,Yes
USR-09158,SES-09158,16:14.7,Browse,Mobile,North,Organic,Fashion,0,Yes
USR-09158,SES-09158,20:14.7,Add to Cart,Mobile,North,Organic,Fashion,0,Yes
USR-09159,SES-09159,23:51.1,Browse,Mobile,East,Email,Sports,0,Yes
USR-09160,SES-09160,58:47.1,Browse,Desktop,North,Organic,Sports,0,Yes
USR-09160,SES-09160,01:47.1,Add to Cart,Desktop,North,Organic,Sports,0,Yes
USR-09160,SES-09160,06:47.1,Checkout,Desktop,North,Organic,Sports,0,Yes
USR-09161,SES-09161,36:10.8,Browse,Mobile,South,Google Ads,Sports,0,Yes
USR-09162,SES-09162,53:27.0,Browse,Desktop,East,Social Media,Home,0,Yes
USR-09163,SES-09163,17:16.3,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-09163,SES-09163,20:16.3,Add to Cart,Desktop,North,Organic,Beauty,0,Yes
USR-09164,SES-09164,23:44.4,Browse,Desktop,East,Organic,Home,0,Yes
USR-09165,SES-09165,34:32.0,Browse,Mobile,North,Social Media,Fashion,0,Yes
USR-09165,SES-09165,36:32.0,Add to Cart,Mobile,North,Social Media,Fashion,0,Yes
USR-09166,SES-09166,31:00.9,Browse,Tablet,North,Organic,Sports,0,Yes
USR-09166,SES-09166,33:00.9,Add to Cart,Tablet,North,Organic,Sports,0,Yes
USR-09166,SES-09166,36:00.9,Checkout,Tablet,North,Organic,Sports,0,Yes
USR-09166,SES-09166,41:00.9,Purchase,Tablet,North,Organic,Sports,331.09,No
USR-09167,SES-09167,44:41.1,Browse,Tablet,West,Email,Sports,0,Yes
USR-09168,SES-09168,34:07.0,Browse,Tablet,East,Social Media,Home,0,Yes
USR-09169,SES-09169,03:44.6,Browse,Desktop,East,Google Ads,Fashion,0,Yes
USR-09170,SES-09170,19:38.3,Browse,Mobile,South,Social Media,Beauty,0,Yes
